甝	HAN_2
甞	CHANG_2
生	SHENG_1;SHENG_0
甠	QING_2
甡	SHEN_1
産	CHAN_3
甤	RUI_2
甥	SHENG_1
甦	SU_1
甧	SHEN_1
用	YONG_4
甩	SHUAI_3
甪	LU_4
甫	FU_3
甬	YONG_3
甭	BENG_2
甮	FENG_4
甯	NING_4;NING_2
田	TIAN_2
由	YOU_2
甲	JIA_3;JIA_0
申	SHEN_1
甴	ZHA_2
电	DIAN_4
甶	FU_2
男	NAN_2
甸	DIAN_4
甹	PING_1
町	DING_1;TING_3
画	HUA_4
甾	ZAI_1
甿	MANG_2;MENG_2
畀	BI_4
畁	BI_4
畂	JIU_4
畃	XUN_2
畄	LIU_2
畅	CHANG_4
畆	MU_3
畇	YUN_2
畈	FAN_4
畉	FU_2
畊	GENG_1
畋	TIAN_2
界	JIE_4
畍	JIE_4
畎	QUAN_3
畏	WEI_4
畐	FU_2
畒	MU_3
畔	PAN_4
畕	JIANG_1
畖	WA_1
畗	FU_2
畘	NAN_2
留	LIU_2
畚	BEN_3
畛	ZHEN_3
畜	CHU_4;XU_4
畞	MU_3
畟	JI_4
畠	TIAN_2
畡	GAI_1
畣	DA_1
畤	ZHI_4
略	LVE_4
畦	QI_2
畧	LVE_4
畨	PAN_1
番	FAN_1;PAN_1
畭	YU_2
畮	MU_3
畯	JUN_4
畱	LIU_2
畲	SHE_1
畴	CHOU_2
畵	HUA_4
畷	ZHUI_4
畸	JI_1
畹	WAN_3
畺	JIANG_1
畻	CHENG_2
畼	CHANG_4
畽	TUN_3
畾	LEI_2
畿	JI_1
疀	CHAI_1
疁	LIU_2
疃	TUAN_3
疄	LIN_4
疅	JIANG_1
疆	JIANG_1
疈	PI_4
疉	DIE_2
疋	PI_3;SHU_1;YA_3
疌	QIE_4
疍	DAN_4
疎	SHU_1
疏	SHU_1
疐	ZHI_4 DI_4
疑	YI_2
疒	BING_4
疓	NAI_3
疔	DING_1
疕	BI_3
疖	JIE_1
疗	LIAO_2
疙	GE_1;GE_0
疚	JIU_4
疛	ZHOU_3
疜	XIA_4
疝	SHAN_4
疞	XU_1
疟	NVE_4;YAO_4
疠	LI_4
疡	YANG_2
疢	CHEN_4
疣	YOU_2
疤	BA_1
疥	JIE_4
疦	XUE_4
疧	QI_2
疨	YA_2
疩	CUI_4
疪	BI_4
疫	YI_4
疬	LI_4
疭	ZONG_4
疮	CHUANG_1
疯	FENG_1
疰	ZHU_4
疱	PAO_4
疲	PI_2
疳	GAN_1
疴	KE_1
疵	CI_1
疶	XUE_1
疷	ZHI_1
疸	DAN_3;DA_0
疹	ZHEN_3
疺	FA_2
疻	ZHI_3
疼	TENG_2
疽	JU_1
疾	JI_2;JI_0
痀	JU_1
痁	SHAN_1
痂	JIA_1
痃	XUAN_2
痄	ZHA_4
病	BING_4;BING_0
痆	NIE_4
症	ZHENG_1;ZHENG_4
痈	YONG_1
痉	JING_4
痊	QUAN_2
痋	TENG_2
痍	YI_2
痎	JIE_1
痏	YOU_4
痐	HUI_2
痑	TAN_1
痒	YANG_3;YANG_0
痓	CHI_4
痔	ZHI_4
痕	HEN_2
痖	YA_3
痗	MEI_4
痘	DOU_4
痚	XIAO_1
痛	TONG_4
痜	TU_1
痝	MANG_2
痞	PI_3
痟	XIAO_1
痡	PU_1
痢	LI_4;LI_0
痣	ZHI_4
痤	CUO_2
痥	DUO_2
痦	WU_4
痧	SHA_1
痨	LAO_2
痩	SHOU_4
痪	HUAN_4
痫	XIAN_2
痬	YI_4
痭	PENG_2
痮	ZHANG_4
痯	GUAN_3
痰	TAN_2
痱	FEI_4
痴	CHI_1
痵	JI_4
痶	TIAN_3
痷	YE_4
痸	CHI_4
痹	BI_4
痻	MIN_2
痼	GU_4
痽	DUI_1
痾	KE_1
痿	WEI_3
瘀	YU_1
瘁	CUI_4
瘂	YA_3
瘃	ZHU_2
瘄	CU_4
瘅	DAN_1;DAN_4
瘆	SHEN_4
瘇	ZHONG_3
瘊	HOU_2
瘌	LA_4;LA_0
瘎	CHEN_2
瘏	TU_2
瘐	YU_3
瘑	GUO_1
瘒	WEN_2
瘔	KU_4
瘕	JIA_3
瘗	YI_4
瘘	LOU_4
瘙	SAO_4
瘚	JUE_2
瘛	CHI_4
瘜	XI_1
瘝	GUAN_1
瘟	WEN_1
瘠	JI_2
瘢	BAN_1
瘣	LEI_3
瘤	LIU_2
瘥	CHAI_4;CUO_2
瘦	SHOU_4
瘨	DIAN_1
瘩	DA_2;DA_0
瘪	BIE_1;BIE_3
瘫	TAN_1
瘬	ZHANG_4
瘭	BIAO_1
瘮	SHEN_4
瘯	CU_4
瘰	LUO_3
瘱	YI_4
瘲	ZONG_4
瘳	CHOU_1
瘴	ZHANG_4
瘵	ZHAI_4
瘶	SOU_4
瘷	SE_4
瘸	QUE_2
瘹	DIAO_4
瘻	LOU_4
瘼	MO_4
瘽	QIN_2
瘾	YIN_3
瘿	YING_3
癀	HUANG_2
癁	FU_2
癃	LONG_2
癄	QIAO_2
癅	LIU_2
癊	YIN_4
癋	HE_4
癌	AI_2
癍	BAN_1
癎	XIAN_2
癏	GUAN_1
癐	WEI_1
癑	NONG_4
癓	WEI_2
癔	YI_4
癕	YONG_1
癖	PI_3
癗	LEI_3
癙	SHU_3
癚	DAN_4
癛	LIN_3
癜	DIAN_4
癝	LIN_3
癞	LA_4;LAI_4
癠	JI_4
癣	XUAN_3
癧	LI_4
癨	HUO_4
癫	DIAN_1
癯	QU_2
癳	LUO_3
癴	LUAN_2
癵	LUAN_2
癶	BO_1
癸	GUI_3
癹	BA_2
登	DENG_1;DENG_0
白	BAI_2
百	BAI_3
癿	QIE_2
皀	JI_2
皂	ZAO_4
皃	MAO_4
的	DE_0;DI_1;DI_4;DI_2;DI_0
皅	PA_1
皆	JIE_1
皇	HUANG_2
皈	GUI_1
皉	CI_3
皊	LING_2
皋	GAO_1
皌	MO_4
皍	JI_2
皎	JIAO_3
皏	PENG_3
皐	GAO_1
皑	AI_2
皒	E_2
皓	HAO_4
皔	HAN_4
皕	BI_4
皖	WAN_3
皗	CHOU_2
皘	QIAN_4
皙	XI_1
皛	XIAO_3
皝	HUANG_4
皞	HAO_4
皟	ZE_2
皠	CUI_3
皡	HAO_4
皢	XIAO_3
皣	YE_4
皤	PO_2
皥	HAO_4
皦	JIAO_3
皧	AI_4
皨	XING_1
皩	HUANG_4
皪	LUO_4
皫	PIAO_3
皬	HE_2
皭	JIAO_4
皮	PI_2
皯	GAN_3
皱	ZHOU_4
皲	JUN_1
皳	QIU_2
皴	CUN_1
皵	QUE_4
皶	ZHA_1
皷	GU_3
皹	JUN_1
皻	ZHA_1
皼	GU_3
皽	ZHAO_1
皾	DU_2
皿	MIN_3
盀	QI_3
盁	YING_2
盂	YU_2
盄	ZHAO_1
盅	ZHONG_1
盆	PEN_2
盇	HE_2
盈	YING_1;YING_2
盉	HE_2
益	YI_4
盋	BO_1
盌	WAN_3
盍	HE_2
盎	ANG_4
盏	ZHAN_3
盐	YAN_4;YAN_2
监	JIAN_1;JIAN_4
盒	HE_2
盓	YU_1
盔	KUI_1
盕	FAN_4
盖	GAI_4;GAI_0;GE_3
盗	DAO_4
盘	PAN_2;PAN_0
盙	FU_3
盚	QIU_2
盛	CHENG_2;SHENG_4
盝	LU_4
盟	MENG_2
盠	LI_2
盢	XU_4
盥	GUAN_4
盦	AN_1
盨	XU_3
盩	ZHOU_1
盫	AN_1
盬	GU_4
盭	LI_4
目	MU_4
盯	DING_1
盰	GAN_4
盱	XU_1
盲	MANG_2;MANG_0
盳	WANG_4
直	ZHI_2
盵	QI_4
盶	YUAN_3
盷	XIAN_2
相	XIANG_1;XIANG_4;XIANG_0
盹	DUN_3
盺	XIN_1
盻	XI_4
盼	PAN_4
盽	FENG_1
盾	DUN_4
盿	MIN_2
眀	MING_2
省	SHENG_3;SHENG_0;XING_3
眂	SHI_4
眃	YUN_2
眄	MIAN_3
眅	PAN_1
眆	FANG_3
眇	MIAO_3
眈	DAN_1
眉	MEI_2
眊	MAO_4;MEI_4
看	KAN_1;KAN_4;KAN_0
県	XIAN_4
眍	KOU_1
眎	SHI_4
眏	YANG_3
眐	ZHENG_1
眑	YAO_3
眒	SHEN_1
眓	HUO_4
眔	DA_4
眕	ZHEN_3
眖	KUANG_4
眗	XU_1
眘	SHEN_4
眙	CHI_4;YI_2
眚	SHENG_3
眛	MEI_4
眜	MO_4
眝	ZHU_4
眞	ZHEN_1
真	ZHEN_1
眠	MIAN_2
眡	SHI_4
眢	YUAN_1
眣	DIE_2
眤	NI_4
眦	ZI_4
眧	CHAO_3
眨	ZHA_3
眩	XUAN_4
眪	FANG_3
眫	PAN_4
眬	LONG_2
眭	SUI_1
眮	TONG_2
眯	MI_1;MI_2
眰	ZHI_4
眱	DI_4
眲	NE_4
眳	MING_2
眴	SHUN_4;XUAN_4
眵	CHI_1
眶	KUANG_4
眷	JUAN_4
眸	MOU_2
眹	ZHEN_4
眺	TIAO_4
眻	YANG_2
眼	YAN_3
眽	MO_4
眿	MO_4
着	HAO_2;ZHAO_1;ZHAO_2;ZHE_0;ZHUO_2;ZHUO_0
睁	ZHENG_1
睂	MEI_2
睃	SUO_1
睄	XIAO_1
睅	HAN_4
睆	HUAN_3
睇	DI_4
睈	CHENG_3
睉	ZHUAI_4
睊	JUAN_4
睋	E_2
睌	MAN_3
睍	XIAN_4
睎	XI_1
睐	LAI_4
睑	JIAN_3
睒	SHAN_3
睓	TIAN_3
睔	HUAN_2
睕	WAN_4
睖	LENG_4
睗	SHI_4
睘	QIONG_2
睙	LIE_4
睚	YA_2
睛	JING_1
睝	LI_2
睟	ZUI_4
睡	SHUI_4
睢	SUI_1
督	DU_1;DU_0
睤	PI_4
睥	BI_4;PI_4
睦	MU_4
睧	HUN_1
睨	NI_4
睩	LU_4
睫	JIE_2
睬	CAI_3
睭	ZHOU_3
睮	YU_2
睯	HUN_1
睰	MA_4
睱	XIA_4
睲	XING_4
睳	HUI_1
睴	GUN_4
睵	ZAI_1
睶	CHUN_3
睷	JIAN_1
睸	MEI_4
睹	DU_3
睺	HOU_2
睻	XUAN_1
睼	TIAN_4
睽	KUI_2
睾	GAO_1
睿	RUI_4
瞀	MAO_4
瞁	XU_4
瞂	FA_2
瞃	WO_4
瞄	MIAO_2
瞅	CHOU_3
瞆	KUI_4
瞈	WENG_3
瞉	KOU_4
瞊	DANG_4
瞋	CHEN_1
瞌	KE_1
瞍	SOU_3
瞎	XIA_1
瞏	QIONG_2
瞐	MO_4
瞑	MING_2
瞒	MAN_2
瞓	FEN_3
瞔	ZE_2
瞕	ZHANG_4
瞖	YI_4
瞗	DOU_1
瞘	KOU_1
瞙	MO_4
瞚	SHUN_4
瞛	CONG_1
瞜	LOU_1
瞝	CHI_1
瞟	PIAO_3
瞠	CHENG_1
瞡	GUI_1
瞢	MENG_2
瞣	WAN_4
瞤	SHUN_4
瞥	PIE_1
瞦	XI_1
瞧	QIAO_2
瞨	PU_2
瞩	ZHU_3
瞪	DENG_1;DENG_4
瞫	SHEN_3
瞬	SHUN_4
瞭	LIAO_4;LIAO_3
瞮	CHE_4
瞯	XIAN_2
瞰	KAN_4
瞱	YE_4
瞲	XUE_4
瞳	TONG_2
瞴	WU_3
瞵	LIN_2
瞶	GUI_4;KUI_4
瞷	XIAN_2
瞸	YE_4
瞹	AI_4
瞺	HUI_4
瞻	ZHAN_1
瞽	GU_3
瞾	ZHAO_4
瞿	JU_4;QU_2
矀	MEI_2
矁	CHOU_3
矂	SAO_4
矃	NING_3
矄	XUN_1
矅	YAO_4
矆	YUE_4
矈	MIAN_2
矉	PIN_2
矊	MIAN_2
矋	LEI_3
矌	KUANG_4
矍	JUE_2
矎	XUAN_1
矏	MIAN_2
矐	HUO_4
矑	LU_2
矒	MENG_2
矔	QUAN_2
矕	MAN_3
矖	XI_3
矗	CHU_4
矘	TANG_3
矛	MAO_2
矜	GUAN_1;JIN_1;QIN_2
矝	QIN_2
矞	JUE_2;XU_4;YU_4
矟	SHUO_4
矠	ZE_2
矡	JUE_2
矢	SHI_3
矣	YI_3
矤	SHEN_3
知	ZHI_1;ZHI_4
矦	HOU_2
矧	SHEN_3
矨	YING_3
矩	JU_3;JU_0
矪	ZHOU_1
矫	JIAO_2;JIAO_3
矬	CUO_2
短	DUAN_3
矮	AI_3
矰	ZENG_1
矱	YUE_1
矲	BA_4
石	DAN_4;SHI_2
矴	DING_4
矵	QI_4
矶	JI_1
矷	ZI_3
矸	GAN_1
矹	WU_4
矺	ZHE_2
矻	KU_1;QIA_4
矼	KONG_4
矽	XI_1
矾	FAN_2
矿	KUANG_4
砀	DANG_4
码	MA_3
砂	SHA_1
砃	DAN_1
砄	JUE_2
砅	LI_4
砆	FU_1
砇	MIN_2
砈	E_3
砉	HUA_1;XU_1
砊	KANG_4
砋	ZHI_3
砌	QIE_4;QI_4
砍	KAN_3
砎	JIE_4
砏	PIN_1
砐	E_4
砑	YA_4
砒	PI_1
砓	ZHE_2
研	YAN_4;YAN_2
砕	SUI_4
砖	ZHUAN_1
砗	CHE_1
砘	DUN_4
砙	WA_3
砚	YAN_4
砛	JIN_1
砜	FENG_1
砝	FA_3
砞	MO_4
砟	ZHA_3
砠	ZU_1
砡	YU_4
砢	KE_1;LUO_3
砣	TUO_2
砤	TUO_2
砥	DI_3
砦	ZHAI_4
砧	ZHEN_1
砨	E_4
砩	FEI_4;FU_2
砪	MU_3
砫	ZHU_4
砬	LA_2
砭	BIAN_1
砮	NU_3
砯	PING_1
砰	PENG_1
砱	LING_2
砳	LE_4
破	PO_4
砵	BO_1
砶	PO_4
砷	SHEN_1
砸	ZA_2
砹	AI_4
砺	LI_4
砻	LONG_2
砼	TONG_2
砽	YONG_4
砾	LI_4
砿	KUANG_4
础	CHU_3
硁	KENG_1
硂	QUAN_2
硄	KUANG_1
硅	GUI_1
硆	E_4
硇	NAO_2
硈	QIA_4
硉	LU_4
硊	WEI_3
硋	AI_4
硌	GE_4;LUO_4
硍	YIN_3
硎	XING_2
硏	YAN_4
硐	DONG_4
硑	PING_2
硒	XI_1
硓	LAO_3
硔	HONG_2
硕	SHUO_4
硖	XIA_2
硗	QIAO_1
硘	HUI_2
硙	AI_2;WEI_4;WEI_2
硚	QIAO_2
硛	JI_4
硜	KENG_1
硝	XIAO_1
硞	QUE_4
硟	CHAN_4
硠	LANG_2
硡	HONG_2
硢	YU_2
硣	XIAO_1
硥	MANG_2
硦	LUO_4
硧	YONG_3
硩	CHE_4
硪	WO_4
硫	LIU_2
硬	YING_4
硭	MANG_2
确	QUE_4
硰	SHA_1
硱	KUN_3
硲	YU_4
硵	LU_3
硶	CHEN_3
硷	JIAN_3
硸	NVE_4
硹	SONG_1
硺	ZHUO_2
硻	KENG_1
硼	PENG_2
硽	YAN_3
硾	ZHUI_4
硿	KONG_1
碀	CHENG_2
碁	QI_2
碂	ZONG_4
碃	QING_4
碄	LIN_2
碅	JUN_1
碆	PAN_2
碇	DING_4
碈	MIN_2
碉	DIAO_1
碊	ZHAN_4
碋	HE_4
碌	LIU_4;LU_1;LU_4;LU_0
碍	AI_4
碎	SUI_4
碏	XI_1
碐	LENG_2
碑	BEI_1
碒	YIN_2
碓	DUI_4
碔	WU_3
碕	QI_2
碖	LUN_3
碗	WAN_3
碘	DIAN_3
碙	NAO_2
碚	BEI_4
碛	QI_4
碜	CHEN_3;CHEN_0
碝	RUAN_3
碞	YAN_2
碟	DIE_2
碠	DING_4
碡	ZHOU_2
碢	TUO_2
碣	JIE_2
碤	YING_1
碥	BIAN_3
碦	KE_4
碧	BI_4
碨	WEI_4
碫	DUAN_4
碬	XIA_2
碮	TI_2
碯	NAO_3
碰	PENG_4;PENG_0
碱	JIAN_3
碲	DI_4
碳	TAN_4
碴	CHA_1;CHA_2
碵	TIAN_2
碶	QI_4
碷	DUN_4
碸	FENG_1
碹	XUAN_4
碽	GONG_1
碾	NIAN_3
碿	XIE_4
磀	E_2
磁	CI_2
磂	LIU_4
磃	TI_2
磄	TANG_2
磅	BANG_4;PANG_2
磆	KE_3
磇	PI_1
磈	KUI_3;WEI_3
磉	SANG_3
磊	LEI_3
磋	CUO_1
磌	TIAN_2
磍	XIA_2
磎	XI_1
磏	LIAN_2;QIAN_1
磐	PAN_2
磑	WEI_4
磒	YUN_3
磓	DUI_1
磔	ZHE_2
磕	KE_1;KE_0
磖	LA_2
磗	ZHUAN_1
磘	YAO_2
磙	GUN_3
磛	CHAN_2
磜	QI_4
磝	QIAO_1
磞	PENG_1
磟	LIU_4
磠	LU_3
磡	KAN_4
磢	CHUANG_3
磤	YIN_3
磥	LEI_3
磦	BIAO_1
磨	MO_4;MO_2;MO_0
磩	QI_4
磪	CUI_1
磫	ZONG_1
磬	QING_4
磭	CHUO_4
磮	LUN_2
磰	SHAN_4
磱	LAO_2
磲	QU_2
磳	ZENG_1
磴	DENG_4
磵	JIAN_4
磶	XI_4
磷	LIN_2
磸	DING_4
磹	DIAN_4
磺	HUANG_2
磻	PAN_2
磼	ZA_2
磾	DI_1
磿	LI_4
礀	JIAN_4
礁	JIAO_1
礂	XI_1
礃	ZHANG_3
礄	QIAO_2
礅	DUN_1
礆	JIAN_3
礇	YU_4
礈	ZHUI_4
礉	QIAO_1
礊	KE_4
礋	ZE_2
礌	LEI_4
礍	JIE_2
礏	YE_4
礐	QUE_4
礑	DANG_4
礒	YI_3
礓	JIANG_1
礔	PI_1
礕	PI_1
礗	PIN_1
礘	QI_4
礚	KE_1
礛	JIAN_1
礜	YU_4
礝	RUAN_3
礞	MENG_2
礟	PAO_4
礠	CI_2
礡	BO_2
礢	YANG_3
礣	MA_4
礤	CA_3
礥	XIN_2
礧	LEI_4;LEI_2;LEI_3
礨	LEI_3
礭	QUE_4
礮	PAO_4
礯	YING_1
礰	LI_4
礲	LONG_2
礳	MO_4
礴	BO_2
礵	SHUANG_1
礶	GUAN_4
礷	LAN_2
礸	CA_3
礹	YAN_3
示	SHI_4
礻	SHI_4
礼	LI_3
礽	RENG_2
社	SHE_4
礿	YUE_4
祀	SI_4
祁	QI_2
祃	MA_4
祄	XIE_4
祆	XIAN_1
祈	QI_2
祉	ZHI_3
祊	BENG_1
祋	DUI_4
祌	ZHONG_4
祍	REN_4
祎	YI_1
祏	SHI_2
祑	ZHI_4
祒	TIAO_2
祓	FU_2
祔	FU_4
祖	ZU_3
祗	ZHI_1
祘	SUAN_4
祙	MEI_4
祚	ZUO_4
祛	QU_1
祜	HU_4
祝	ZHU_4
神	SHEN_2;SHEN_0
祟	SUI_4
祠	CI_2
祡	CHAI_2
祢	MI_2
祣	LV_3
祤	YU_3
祥	XIANG_2
祦	WU_2
祧	TIAO_1
票	PIAO_4
祩	ZHU_4
祪	GUI_3
祫	XIA_2
祬	ZHI_1
祭	JI_4;ZHAI_4
祮	GAO_4
祯	ZHEN_1
祰	GAO_4
祱	SHUI_4
祲	JIN_4
祳	SHEN_4
祴	GAI_1
祵	KUN_3
祶	DI_4
祷	DAO_3
祸	HUO_4
祹	TAO_2
祺	QI_2
祻	GU_4
祼	GUAN_4
祽	ZUI_4
祾	LING_2
禀	BING_3
禁	JIN_1;JIN_4
禂	DAO_3
禃	ZHI_2
禄	LU_4
禅	CHAN_2;SHAN_4
禆	BI_4
禇	ZHE_3
禈	HUI_1
禉	YOU_3
禊	XI_4
禋	YIN_1
禌	ZI_1
福	FU_2
禐	YUAN_4
禑	WU_2
禒	XIAN_3
禓	YANG_2
禔	ZHI_1
禕	YI_1
禖	MEI_2
禗	SI_1
禘	DI_4
禙	BEI_4
禚	ZHUO_2
禛	ZHEN_1
禜	YONG_3
禝	JI_4
禞	GAO_4
禟	TANG_2
禠	SI_1
禡	MA_4
禢	TA_4
禣	FU_4
禤	XUAN_1
禥	QI_2
禧	XI_3
禨	JI_4
禩	SI_4
禫	DAN_4
禬	GUI_4
禭	SUI_4
禯	NONG_2
禲	LI_4
禳	RANG_2
禴	YUE_4
禵	ZHI_1
禶	ZAN_4
禷	LEI_4
禸	ROU_2
禹	YU_3
禺	YU_2
离	LI_2
禼	XIE_4
禽	QIN_2
禾	HE_2
秀	XIU_4
私	SI_1
秂	REN_2
秃	TU_1
秄	ZI_3
秅	NA_2
秆	GAN_3
秇	ZHI_2
秉	BING_3
秊	NIAN_2
秋	QIU_1
秌	QIU_1
种	CHONG_2;ZHONG_4;ZHONG_3
秎	FEN_4
秏	HAO_4;MAO_4
秐	YUN_2
科	KE_1
秒	MIAO_3
秓	ZHI_1
秔	JING_1
秕	BI_3
秖	ZHI_1
秗	YU_4
秘	BI_4;MI_4
秙	KU_4
秚	BAN_4
秛	PI_1
秜	NI_4
秝	LI_4
秞	YOU_2
租	ZU_1
秠	PI_1
秡	BO_2
秢	LING_2
秣	MO_4
秤	CHENG_1;CHENG_4;CHEN_4
秥	NIAN_2
秦	QIN_2
秧	YANG_1
秨	ZUO_2
秩	ZHI_4
秪	ZHI_1
秫	SHU_2
秬	JU_4
秭	ZI_3
秮	HUO_2
积	JI_1
称	CHENG_1;CHENG_4;CHEN_4
秱	TONG_2
秲	ZHI_4
秳	KUO_4
秴	HE_2
秵	YIN_1
秶	ZI_1
秷	ZHI_4
秸	JIE_1;JIE_0
秹	REN_3
秺	DU_4
移	YI_2
秼	ZHU_4
秽	HUI_4
秾	NONG_2
秿	FU_4
稀	XI_1;XI_0
稁	GAO_3
稂	LANG_2
稃	FU_1
稄	ZE_4
稆	LV_3
稇	KUN_3
稉	JING_1
稊	TI_2
程	CHENG_2
稌	TU_2
稍	SHAO_1;SHAO_4
税	SHUI_4
稏	YA_4
稑	LU_4
稒	GU_4
稓	ZUO_2
稔	REN_3
稕	ZHUN_4
稖	BANG_4
稗	BAI_4
稘	QI_2
稙	ZHI_2
稚	ZHI_4
稛	KUN_3
稝	PENG_2
稞	KE_1
稠	CHOU_2
稡	ZUI_4
稢	YU_4
稣	SU_1
稤	LVE_4
稥	XIANG_4
稦	YI_1
稧	XI_4
稨	BIAN_3
稩	JI_4
稪	FU_2
稫	PI_4
稬	NUO_4
稭	JIE_1
稯	ZONG_3
稰	XU_3
稲	DAO_4
稳	WEN_3
稴	XIAN_2
稵	ZI_1
稶	YU_4
稷	JI_4
稸	XU_4
稹	ZHEN_3
稺	ZHI_4
稻	DAO_4
稼	JIA_4;JIA_0
稽	JI_1;QI_3
稾	KAO_4
稿	GAO_3
穁	RONG_2
穂	SUI_4
穄	JI_4
穅	KANG_1
穆	MU_4
穇	CAN_3
穉	ZHI_4
穊	JI_4
穋	LU_4
穏	WEN_3
穐	QIU_1
穑	SE_4
穓	YI_4
穔	HUANG_2
穕	QIE_4
穖	JI_4
穗	SUI_4
穘	XIAO_1
穙	PU_2
穚	JIAO_1
穛	ZHUO_1
穜	ZHONG_4;ZHONG_3
穞	LV_3
穟	SUI_4
穠	NONG_2
穣	RANG_2
穤	NUO_4
穥	YU_4
穦	PIN_1
穧	ZI_4
穪	CHENG_1
穬	KUANG_4
穮	BIAO_1
穯	SE_4
穰	RANG_2
穱	ZHUO_1
穲	LI_2
穳	ZAN_4
穴	XUE_4;XUE_2
究	JIU_1;JIU_0
穷	QIONG_2
穸	XI_1
穹	QIONG_2
空	KONG_1;KONG_4;KONG_0
穻	YU_3
穼	SHEN_1
穽	JING_3
穾	YAO_4
穿	CHUAN_1
窀	ZHUN_1
突	TU_1
窂	LAO_2
窃	QIE_4
窄	ZHAI_3
窅	YAO_3
窆	BIAN_3
窇	BAO_2
窈	YAO_3
窉	BING_3
窊	WA_1
窋	ZHU_2
窌	PAO_4
窍	QIAO_4
窎	DIAO_4
窏	WU_1
窑	YAO_2
窒	ZHI_4
窓	CHUANG_1
窔	YAO_4
窕	TIAO_3
窖	JIAO_4
窗	CHUANG_1
窘	JIONG_3
窙	XIAO_1
窚	CHENG_2
窛	KOU_4
窜	CUAN_4
窝	WO_1;WO_0
窞	DAN_4
窟	KU_1
窠	KE_1
窡	ZHUO_2
窢	XU_1
窣	SU_1
窤	GUAN_1
窥	KUI_1
窦	DOU_4
窧	ZHUO_2
窨	XUN_1;YIN_4
窫	YA_4
窬	YU_2
窭	JU_4;LOU_2
窰	YAO_2
窱	TIAO_3
窲	CHAO_2
窳	YU_3
窴	TIAN_2
窵	DIAO_4
窷	LIAO_2
窸	XI_1
窹	WU_4
窻	CHUANG_1
窼	ZHAO_1
窽	KUAN_3
窾	KUAN_3
窿	LONG_2
竀	CHENG_4
竁	CUI_4
竂	LIAO_2
竃	GUI_1
竆	QIONG_2
竈	ZAO_4
竉	LONG_3
立	LI_4
竌	CHU_4
竍	SHI_2
竎	FU_4
竏	QIAN_1
竐	CHU_4
竑	HONG_2
竒	QI_2
竓	HAO_2
竔	SHENG_1
竕	FEN_1
竖	SHU_4
竗	MIAO_4
竘	QU_3
站	ZHAN_4
竚	ZHU_4
竛	LING_2
竜	NENG_2
竝	BING_4
竞	JING_4
竟	JING_4
章	ZHANG_1
竡	BAI_3
竢	SI_4
竣	JUN_4
竤	HONG_2
童	TONG_2
竦	SONG_3
竧	ZHEN_3
竨	DIAO_4
竩	YI_4
竪	SHU_4
竫	JING_4
竬	QU_3
竭	JIE_2
竮	PING_2
端	DUAN_1
竰	LI_2
竱	ZHUAN_3
竲	CENG_2
竳	DENG_1
竴	CUN_1
竵	WAI_1
竷	KAN_4
竸	JING_4
竹	ZHU_2
竺	ZHU_2
竻	LE_4
竼	PENG_2
竽	YU_2
竾	CHI_2
竿	GAN_1
笀	MANG_2
笁	ZHU_2
笃	DU_3
笄	JI_1
笅	JIAO_4
笆	BA_1;BA_0
笇	SUAN_4
笈	JI_2
笉	QIN_3
笊	ZHAO_4
笋	SUN_3
笌	YA_2
笍	ZHUI_4
笎	YUAN_2
笏	HU_4
笐	HANG_4
笑	XIAO_4
笒	JIN_4
笓	PI_2
笔	BI_3
笕	JIAN_3
笖	YI_3
笗	DONG_1
笘	SHAN_1
笙	SHENG_1
笚	XIA_2
笛	DI_2
笜	ZHU_2
笝	NA_4
笞	CHI_1
笟	GU_1
笠	LI_4
笡	QIE_4
笢	MIN_3
笣	BAO_1
笤	TIAO_2
笥	SI_4
符	FU_2
笧	SHAN_4
笨	BEN_4
笩	FA_2
笪	DA_2
笫	ZI_3
第	DI_4
笭	LING_2
笮	ZE_2;ZUO_2
笯	NU_2
笰	FU_2
笱	GOU_3
笲	FAN_2
笳	JIA_1
笴	GAN_3
笵	FAN_4
笶	SHI_3
笷	MAO_3
笸	PO_3
笺	JIAN_1
笼	LONG_2;LONG_3;LONG_0
笾	BIAN_1
笿	LUO_4
筀	GUI_4
筁	QU_1
筂	CHI_2
筃	YIN_1
筄	YAO_4
筅	XIAN_3
筇	QIONG_2
筈	KUO_4
等	DENG_3
筊	JIAO_3
筋	JIN_1
筌	QUAN_2
筎	RU_2
筏	FA_2
筐	KUANG_1
筑	ZHU_4;ZHU_2
筒	TONG_3
筓	JI_1
答	DA_1;DA_2
筕	HANG_2
策	CE_4
筗	ZHONG_4
筘	KOU_4
筙	LAI_2
筚	BI_4
筛	SHAI_1
筜	DANG_1
筝	ZHENG_1
筞	CE_4
筟	FU_1
筠	JUN_1;YUN_2
筡	TU_2
筢	PA_2
筣	LI_2
筤	LANG_4
筥	JU_3
筨	HAN_2
筪	XIA_2
筫	ZHI_4
筬	CHENG_2
筭	SUAN_4
筮	SHI_4
筯	ZHU_4
筱	XIAO_3
筲	SHAO_1
筳	TING_2
筵	YAN_2
筶	GAO_4
筷	KUAI_4
筸	GAN_1
筹	CHOU_2
筺	KUANG_1
筻	GANG_4
筼	YUN_2
筽	OU_1
签	QIAN_1
筿	XIAO_3
简	JIAN_3
箁	POU_2
箂	LAI_2
箃	ZOU_1
箅	BI_4
箆	PI_2
箈	TAI_2
